X0,X1,Class
0.18064714000150506,0.5529450251199679,1
-0.1886737283347651,0.32562893124509684,1
0.4137420533019795,0.9312511218515025,0
-0.1992227262518021,0.9026647768653677,0
0.4882794888312123,-0.34120211198075506,1
0.4704266399948463,-0.06205794232356844,1
-0.008015349799212111,0.5090117643348357,1
0.7503155438235383,0.6981837360186613,0
1.062641258905395,-0.18876732210179611,0
-0.6013910365891038,0.7636595022314339,0
-0.032508311520438454,0.5299795643513768,1
-0.39123308588110994,-0.8908781522947387,0
-0.7932524088012676,0.23602778551807047,0
-0.10736456066334298,1.0399681191407002,0
0.1610791242872932,0.541069358240181,1
-0.11029878651212793,-1.236739529049266,0
-0.028334257067857783,-0.40220372100930657,1
0.2703398876050828,0.27473501410899703,1
-0.9827998770755303,-0.4737130619719596,0
-0.8128307207119956,-0.48581874846954076,0
0.2581968017371782,0.4231317943244826,1
0.14662838126597763,0.4786309458522966,1
0.010257825179923257,0.3456520332862598,1
0.49083734227074016,-0.2013593004106646,1
-0.0505087199806198,1.0067779572688302,0
-0.44249176959470743,-0.0549834296183531,1
0.690665928657759,0.6257000506081635,0
-0.36398766470802785,0.2931194707823089,1
-0.3554773403965618,-1.0024083289087058,0
0.2996462700119265,-0.7930882078494046,0
-0.12280441081487244,-1.0164275415962674,0
0.0714262889156795,0.4532887927692044,1
1.045355364562148,-0.43817256924584,0
0.036220208727459346,-0.45961724504353885,1
-0.3230060623440163,0.4265930665321484,1
-0.8671286815352044,-0.0005712479795525471,0
0.5183135090246647,0.4612556953631134,1
1.0264428249738056,0.09081993981049508,0
-0.39761744424079304,-0.30128053586392683,1
-0.3289643160947531,0.24242993106452218,1
-0.1906326414348812,0.4795433261005309,1
-0.016463037057605157,-0.40120049699726407,1
0.2683522721986684,-0.34960343306023733,1
0.6719307964597225,-0.8603436914185324,0
-0.21072732140060163,0.5320098719468367,1
-0.23429334919547135,0.474398232451748,1
0.3007977380890847,0.48241962187888776,1
-0.2162043138434512,-0.2827527252958123,1
-0.3226719250142335,-0.30259749535048475,1
-0.6855534012457594,0.6269743980871157,0
-0.47694902039643583,-0.8327102521705096,0
0.7010002156026649,-0.6427730896431783,0
0.9927397842829448,0.23981157851385992,0
-0.25959134111656107,-0.42126359708911393,1
0.18853687117646595,-0.5157340896557918,1
8.873935687692819e-05,0.8451900367779621,0
-0.33207831091573115,0.46031105179932597,1
0.20878199825033736,0.4482874936428033,1
0.913286770938408,0.4952387142421623,0
-0.3583764725210489,0.26564257433671445,1
-0.5489554181843056,0.3214970819659389,1
-0.5471577328242851,0.8594616857234965,0
0.5232691770916584,0.11673964750854303,1
-0.5838713501694088,0.1310597555375678,1
-0.4695069298840315,-0.04748275333067818,1
0.08930376984630142,0.3952339714140103,1
-0.48938329591243274,-0.2521733471973571,1
-0.3874618069112754,0.3608191531329241,1
0.23232483105859159,0.3600010786915883,1
-0.6026624262706074,-0.717836459487561,0
-0.2532927283152882,0.42750339918142116,1
-0.19100550378735723,0.5212331049734499,1
-0.7929608570332062,-0.5138642558460583,0
0.7366415410260627,0.5889657568455854,0
-0.9376602086448029,0.3699006501659471,0
0.3496084804421875,-0.2953686282398757,1
0.4244606637789528,-0.013362273087872079,1
-0.07938623653219666,-0.6050588446987077,1
0.491922625600711,0.043664596211510746,1
-1.0062962896696859,-0.28303078113406027,0
0.440355332078478,0.13670346653427823,1
-1.035754947054654,0.25194238212244213,0
-0.12806342381905597,-0.8363343258725981,0
-0.392975020509551,-0.3432805411398352,1
-0.5626314179888517,-0.8999626574300148,0
0.9523400004712506,-0.6752674015137552,0
0.053621074379756495,-0.42221135682257704,1
0.40037497019640467,0.3620341921697677,1
0.4805083204105708,-0.052836397331477415,1
0.4491145880708841,-0.16184732574209731,1
0.44078114626485726,-0.2993426001654785,1
0.4139509014825244,-0.29904486531365876,1
-0.08583985465764546,-0.3508097666016812,1
1.0962062987962793,0.1358213760186182,0
-0.22746940797563306,-0.5850270774948249,1
0.9792712457591065,0.3824593673154974,0
0.047259289050164494,-1.0599818323252888,0
-0.7900787361069812,0.7933100224523364,0
0.5597985220592806,-0.6282750890548142,0
-0.8968959545088682,0.3646718818527026,0
0.968649895030841,-0.40300611579417955,0
0.0020787688232279996,-0.6419197102764636,1
0.3413147375519068,-0.24699654120739173,1
0.13130149160910348,1.0420910256244065,0
-0.56792440549164,-0.021510865791731677,1
-0.3085139417145793,1.0551085514704357,0
-0.4778840679492699,0.12139732040223207,1
0.9934278871470376,-0.13672134834582955,0
0.6608835761557281,-0.9069007241740624,0
-0.8379472228305523,0.5170938651288485,0
-0.3940358101742452,0.4637497923620196,1
-0.4506235432221697,-0.14822918939323734,1
-0.3328058768455223,-0.5155633539327894,1
0.44583096845456915,-0.15940996390158996,1
0.5665445829998217,0.06590839849418059,1
-0.17566926412973757,-0.9680126773113655,0
-0.021276623374799467,-0.49385997628111544,1
0.8482682294528363,0.42024620134834034,0
0.5183876649826084,0.8901312164457633,0
-0.14774242623912204,-0.3948852517546575,1
0.2887589702518847,-0.3568069241909472,1
0.5398131295416225,0.9025923118553647,0
-0.4851335287830615,-0.8715738333868304,0
0.3608256255508707,0.32288855408510203,1
-0.9663621980020182,-0.08279819345124284,0
0.3350108393656796,0.4400067144622102,1
0.5155396137202586,0.020599373857193584,1
-0.2758861845452532,0.4287486978620507,1
-0.22940546359964892,0.9782825082794553,0
0.2875008176210636,0.860439871705033,0
0.378026754550463,-0.6107535520341953,1
-0.666085955588855,0.7505063880659648,0
0.08912763507326034,-0.44467391143221563,1
-0.37062193997565657,1.0005036753783279,0
-0.4447440460532979,-0.026464194010153146,1
-0.15934745398782652,0.5029188785374795,1
0.14741696765223913,-0.503993778386083,1
0.250204038442977,-0.49750270063343643,1
-0.541034760527624,0.002354608920815802,1
0.7738155310699626,-0.46795635554578213,0
-0.8945273110347955,-0.4155949184593561,0
-1.0121597394281159,0.5135172340857597,0
0.9117450894467173,-0.4635054030138449,0
0.3650008534461775,0.3602981022888094,1
0.3300325380157242,-0.9103881805821761,0
-0.1675527808526771,0.42708995134832145,1
0.19866239062579039,-1.0111611954346011,0
-0.7532407245929684,0.6653596542041823,0
-0.9577908050046242,0.08667219830698818,0
0.8340065825484043,0.5011141931247232,0
0.959243261363057,0.26525607280163166,0
-0.09766034791179908,1.0885124330730505,0
0.10820358382047938,0.3779131076712472,1
0.5411907667100899,0.89743953116725,0
-0.4296793658164089,0.3278311479625161,1
0.35221321584421983,-0.08571412564626635,1
0.9513517640312322,-0.3891118400952942,0
-0.2978192859412804,-0.8805628530515893,0
-0.7477887456856758,0.5792982871858656,0
0.252296950723814,0.47600188003406246,1
0.917635132874117,-0.10504717223011814,0
-0.33112728431448535,0.4493237476258837,1
-0.5076065216409146,-0.06836064028738781,1
0.32642792658152975,0.3033236934746971,1
-0.057214850603789405,-0.4585120468992009,1
0.5331841883955208,0.32088657555681804,1
-0.9583532225912161,0.0054263533325421,0
-0.5630731225715814,0.8200144079260169,0
0.33720216804657915,-0.3060390596815145,1
0.4360439822569157,0.16653374673892404,1
0.855986880786525,0.6348704345233475,0
-0.7040263658085457,0.8008515190398063,0
-0.5365422118793425,-0.1225405779060523,1
-0.24594984497632616,0.9549943752585032,0
-0.07533875326455106,-1.024411647607341,0
-0.3709444726651425,-0.9901077092275206,0
-0.6526174428448215,-0.851800941457794,0
-0.1557120702116399,1.0821965828998736,0
0.7528553511262428,-0.9223841727033316,0
-0.7346710646657135,0.6826742997510424,0
0.25760504003986606,0.16618678172614426,1
-0.24232486211823467,-0.4452732982374422,1
-0.49913648034574487,-0.03866833646169035,1
-1.0643464034619896,0.014358480110572624,0
-0.4139356159756472,0.01739243556188949,1
0.5718070513928452,0.42799939511325585,1
-0.1285587543288445,0.8979875907165726,0
-1.0048804552267008,0.17594996277672764,0
0.8158039198329823,0.2514771843944121,0
-0.35471781152712323,-0.11633159734499604,1
0.8071414204938323,-0.5882383643702128,0
0.839362962847591,-0.32502431154654754,0
0.6238110394117399,-0.04954449492851352,1
-0.02043687657912217,0.458118090335732,1
-0.4771437148302732,-0.5949167923954591,0
-0.44682374020218635,0.05307341186989577,1
-0.08585929021319734,-1.0363157467473043,0
0.4597277226378539,0.011196593272217031,1
0.8930386311150689,-0.5800123812015529,0
-0.37255311484760584,-0.33819220181451454,1
-0.5127599169331389,0.06198437296749579,1
0.20338806343361215,-0.3844409509633515,1
-0.3216695514910829,0.38396707376414885,1
0.6461128329355287,-0.8214484623689837,0
-0.6181941940931777,0.8015085388259412,0
0.29470164501682394,-0.26017630359627403,1
-0.9614522269931214,-0.17353595335787073,0
-0.9522857061535417,0.09234921515268925,0
-0.32923706355932986,-0.9270214325358441,0
-0.27867998556657436,-0.41946419876750546,1
0.2753720620222869,-0.8769257732423685,0
0.9565328574781065,0.3944315768468961,0
-0.4393296355172155,-0.2935522047762734,1
0.7827189873505929,-0.14493997258578234,0
-1.0090493171561592,-0.11004677260980944,0
-0.9320199567790248,-0.3917028548954347,0
-0.9184406933427554,0.40235738176004326,0
0.19344611627038683,1.0133141592065793,0
-0.9481208793585819,0.5683628689243064,0
0.8525793383240371,0.3621591860218567,0
0.9498677420589873,0.5671134376714394,0
0.9388955981838746,0.43648113856906834,0
-0.146203255547349,-0.6047931784486654,1
1.0385053960811286,0.0009016413740457979,0
-0.3415937084550917,0.40145797203029027,1
-0.9410903542617886,0.38742898249209284,0
0.426555381365343,0.23322688054793073,1
-0.4424091604349166,-0.208717920866972,1
0.4393634056864313,-0.3382103915673796,1
-0.10482479259327414,-0.5976789592008095,1
-0.18848910143992953,-0.3370767922275201,1
-0.204113652307359,0.9387743953268521,0
0.030033494206019473,0.5584171629336578,1
0.5085524418210775,0.19548341405101521,1
-0.05644352760526391,-0.6619058595708079,1
0.4708431982619618,0.7724791511569328,0
-0.8439684742444744,-0.5515249491932787,0
0.1686809429062504,0.49380674165745914,1
0.3005971811329869,-0.5814561289489445,1
-0.6511361783088996,-0.6915699748187434,0
-0.4340902430609701,-1.00583663436877,0
0.8469441297423681,-0.1712850635670297,0
0.5667392952585346,-0.9314804808884172,0
0.01649771843962747,-0.9094254750297842,0
0.07838757519501752,-0.5312748029872445,1
0.4941925735654744,-0.3161673178339723,1
-0.947969605603977,-0.3972109920997644,0
0.38696842771141565,0.34547792827827273,1
-0.14071930493605148,-0.36672696337205035,1
0.3481941662021148,-0.3433838848840593,1
-0.396762196231214,0.29343938901399347,1
-0.35534906916720604,0.10957649337204836,1
0.48880211127067935,0.7094396699591614,0
-0.6884122693782977,-0.86923370195393,0
0.12337594350041357,-0.5284615401668329,1
0.39763234504571354,-0.243305996548128,1
-0.07629622082669879,-0.3955809460735915,1
-0.22307299334698918,-0.3411147499933092,1
-0.3197310171761476,0.4847730292514193,1
-0.3444880420448318,-0.827850301037472,0
-0.3008256387660863,-0.4416927150346153,1
-0.46681414516099107,0.14418911308026297,1
0.8790425094081113,-0.596385819752956,0
0.4569951892002539,-0.25106410664463796,1
0.8597156420659008,-0.6942296342861842,0
-0.8376867545095653,0.6310100030176833,0
-0.46276932489835315,-0.2874964750273087,1
0.3297309623119072,0.9244628570584204,0
0.8473956773303329,-0.5801377049432379,0
0.3823805337514079,-0.3318854063396104,1
0.6422630502243427,-0.05656763788738342,1
-0.7156766968505126,-0.753297985474178,0
0.36780473435334693,-0.028473693136810523,1
-0.7121011547610395,-0.6856806131938007,0
0.42278883571518544,0.18531546394763318,1
0.3891311051155891,0.8958846407650082,0
-1.0988040090161224,0.26735241637608353,0
-0.2741264528323273,0.5177759125344067,1
0.5593432878963415,-0.7877904378397846,0
-0.9460160649245266,0.3267929119479298,0
-0.5400149733178429,-1.0298394954006869,0
-0.39217141187880755,0.9383181174039567,0
0.3668391195930815,-0.36460203042500783,1
-0.6132077235060449,0.9231519761610779,0
1.1425740389328176,0.20438121603976797,0
0.687820538950733,0.9172761942676858,0
-0.7954287059368882,0.5838835219584778,0
0.04067446225850998,-0.5858554351971358,1
-0.19212529575782392,-0.3758619567476844,1
0.9006026008752547,-0.5947577409532926,0
0.7711585858879879,0.7467397467664078,0
0.28973461784831017,0.42298116242554057,1
-0.4343685780302815,-0.09739520519826014,1
0.1691041863466347,0.9437593882183947,0
0.5160649823654357,-0.20307331592578715,1
0.4467564327998586,-0.2510730139978652,1
-0.3172436168140307,-0.44124379176072215,1
0.40293140316077036,0.8741864029542862,0
0.25095867430923535,-0.37741260898382223,1
-0.32432217476928304,0.3565544299891954,1
0.7180322811106776,0.7618049494274138,0
0.5935116428170083,0.5858325526972497,0
0.032595223538064225,0.8983773460210454,0
-0.2773264243867264,-0.4138312294019112,1
-0.07689185784729798,0.5301173204863643,1
0.9261121097496635,-0.27468157885627653,0
0.5453896023518632,-0.2411066447099078,1
0.3637575108411605,1.0571814073624424,0
0.016293077924882812,0.4648838283315804,1
-0.2069978786209482,-0.9457826920782797,0
0.763120393066779,-0.7244013564203352,0
-0.4343056874027776,-0.08407839711628184,1
0.234945272130054,0.5325119247757477,1
0.940017675674107,0.5347631303533578,0
0.9902825727331833,0.008623308621308737,0
0.04942080395375535,0.4463141071691866,1
0.3193500011870419,-0.9874668131689284,0
-0.9296276500071876,-0.2840813541606292,0
0.8886209748631111,0.5649960648655638,0
-0.0004295090468783569,-1.014082418377744,0
0.34017497940468155,-0.9153763655193732,0
-0.9980641410049784,-0.3784101820088094,0
0.24700948939945694,0.5832727513235854,1
-1.0528649805166006,0.11868152296452036,0
0.5811076059481313,-0.9043604239956076,0
0.07550964018535969,-0.42956645976476937,1
-0.034517296991539104,-0.3825133228744762,1
0.3469768674035711,-0.2931614837612231,1
0.9105580411246762,-0.320013472481509,0
0.5671606344808502,-0.6475140949585328,0
0.1259779724318924,0.984860022446213,0
0.3217032255325676,-0.4223314234291706,1
0.5865308985070632,-0.1321777624774872,1
-0.5942989088389481,0.12515280985146265,1
-0.5283236609651795,0.04363535284412681,1
-0.3270114292464058,-0.9483184825537454,0
-0.674217976589088,0.6432779944538674,0
-0.9447754384744826,0.3843033460969114,0
0.4267004483471106,0.25143283476658573,1
-1.008983437974138,0.2907597563548129,0
-0.5304504873606664,0.06792206418494648,1
-0.3393154702857635,-0.9070769423496474,0
-0.039810625751366895,-0.46050460020056777,1
0.3185904349523369,0.9788409964709908,0
-0.18876988917568482,-0.962318370957158,0
-0.21394837942131142,0.5910838800859345,1
0.1568595695465659,-1.07209462491009,0
0.3139618183515098,-0.9821721331324832,0
-0.4209147465360469,0.254998504075249,1
-0.10034703726416522,-0.8900461184439331,0
-0.2997153868376669,-0.3451646000698038,1
-0.8681644327529935,0.45040109980596477,0
0.5902182976993509,-0.6999906192732595,0
-1.0032139158729212,-0.19634452070106667,0
-0.41164586911102685,0.18678666909663733,1
-0.3546328766714594,0.3762363468343048,1
-0.36383680361730886,0.23620836533863665,1
-0.07243797633588134,1.1235211570787917,0
-0.8550194800028528,0.7058514704512378,0
0.0957105207265368,-0.9365962601488368,0
-0.9489975738881313,-0.416958015433442,0
-0.7020745450675876,-0.598247903725542,0
0.38242829175539633,-0.9686517346556159,0
-0.8239461150986864,-0.6564149646165627,0
-0.28883996185760274,0.4404611227219323,1
-0.3965496913581768,-0.44335600271456493,1
0.7695917172748925,0.2769586849895459,0
0.425570326375851,0.11862493693913194,1
-0.6479755104379173,0.7538040454799675,0
0.4764496135581371,-0.941170871468894,0
1.010358645932075,-0.20650942263682376,0
-0.004871238410276202,1.0252158574710912,0
0.1384925016859049,0.5044059599035857,1
-0.43077416223255816,-0.06769558243909246,1
-0.4627501149279625,0.11594683100739903,1
0.5321853106356954,0.8015236545202544,0
0.4953823168465287,-0.173357115924415,1
0.8602431823140624,0.4342144273041555,0
0.001589090160939343,-0.4833563267748832,1
-0.3915645826042624,0.35045049243026644,1
-0.16389908641139614,0.8486345349289216,0
0.20198609206867288,-0.8411219235418467,0
-0.3820943023216961,0.9766232355356962,0
0.5160552862406117,0.028294606002230632,1
0.4341867293450009,-0.13353345057435664,1
-0.8016846285658651,-0.6333559188487532,0
-0.006585665005052921,-0.5135715996781068,1
1.086769729219336,-0.05225370745367888,0
0.27171160746706197,0.8987696946405062,0
0.3315345443379465,0.1588386772971995,1
0.5053693550153093,-0.17763206415457905,1
0.0631668916004143,-0.35400348565273265,1
0.5433278683030819,0.14350771934471288,1
-0.21455482956321423,0.44860810174753246,1
-0.5423280152153879,0.23693099208213814,1
-0.052387188758320255,0.46748207919535056,1
-0.1383589961849296,-0.7856377284212753,0
-0.6787433253637936,-0.5192159637691879,0
0.13947205618752873,-0.2856193804519025,1
0.300394288893819,0.48400619187419136,1
0.1430128974146232,-0.9076075610436399,0
-0.13164124242557476,1.0494419920379103,0
-0.4288587759261037,0.2803348891241037,1
1.0109367124343849,-0.2237115299286356,0
0.5735900599593179,-0.19248034895678068,1
-0.4623760391313704,0.7824345960733425,0
0.9826927781776534,-0.3043638160782796,0
-1.058239297812251,-0.4320291199503952,0
-0.24732455754466928,-0.37525114057728703,1
0.5117301940824237,0.3010947693258461,1
0.34884827364129845,0.45266068203790555,1
-1.0408411096390924,-0.28693861495162093,0
-0.5686377267648179,-0.911068014870607,0
-0.44101280261173215,0.8563656292699708,0
-0.012645235602171234,-0.5750649859831549,1
-0.7894679190838696,-0.6856136648041223,0
-0.339609986923707,0.26396597870596666,1
-0.4021574127350327,0.01042228619787508,1
0.3535149305573187,0.4203601582286188,1
-0.9693276288814305,-0.05403816438475422,0
0.22363795255726765,-0.9192760328301367,0
0.26941441078081185,0.14976648450042632,1
0.4627861978486529,-0.08159765393175139,1
-0.7976429559337939,0.35819580227788594,0
-0.7006828932673675,-0.7156846142694082,0
0.4832390475038474,0.38590560836701,1
-0.4044048516856603,-0.25212651613972387,1
0.8119671866996642,-0.5509507165746319,0
-0.6272660051632788,0.19463508184353512,1
0.8090221026283481,0.6479072139869541,0
0.2555271814311114,-0.9994709268116309,0
-0.13514255195472602,0.8599152182135136,0
0.8474622783755551,0.411161396053241,0
0.08812025015691195,0.6405031457100233,1
-0.5071683303794161,0.10439460543011697,1
-0.8109578081965919,0.36908966999482257,0
-0.28887878054205585,0.461626581151864,1
-0.11116220806520502,0.6480926398272845,1
0.8656893815876807,0.7876721192658158,0
-0.24882335789626053,1.0033171620957688,0
0.3542324306861301,0.7768687022501225,0
0.3947172941305763,0.34607462133587585,1
0.9088542104029816,0.06785136894024053,0
0.3706323196133847,-0.3897882695301905,1
0.4188029263406924,0.9237185314951545,0
-0.6290331817993793,-0.4535249588034377,1
-0.43300914187107575,-0.2412835569968828,1
0.4931077922569264,-0.2035839794400096,1
0.6362237592882679,0.6129439964746134,0
-1.05531278799596,-0.005225615408376266,0
-0.18856264360119263,-0.42398783201893575,1
-0.974823242687241,0.08080936937083372,0
0.3101563306175084,-0.5256848350419359,1
0.6437797817176906,-0.7531351324076014,0
0.3666344686663606,0.09563377395918168,1
0.48077238096052555,-0.8956958980405492,0
0.025762771900294856,0.5299044897783154,1
-0.5230370026132737,-0.029102557328305925,1
0.7953269705550674,0.03595233130658842,0
0.05161703394107133,0.6166159461486554,1
0.7305121586579129,0.4708015644915904,0
0.07983096841211323,0.5328372415482923,1
-0.15441773204953146,0.45061580576487414,1
0.9178490227335188,0.18891118137767504,0
0.42618472498249255,-0.11005762806628772,1
-0.8790843854344154,-0.38032641443659637,0
-0.5566418344989441,1.0009369876267176,0
-0.41444955997925564,0.10020865780021126,1
0.8715293562896137,-0.09260492955191568,0
0.7356599716330466,-0.7616097737925965,0
-0.11709871803865947,0.9560344390078391,0
0.27711166401357507,0.850509159874458,0
-0.469768461992066,-0.3558011587401833,1
-0.3044689990738393,-0.4542499148245514,1
-0.7927031980650452,-0.6009569614618196,0
0.5924391563569319,-0.08463667407238648,1
-0.41352026429191363,-0.19817952415856807,1
0.4051994765908479,-0.3682670535271971,1
-0.427594255770469,-0.2228656092763181,1
-0.4638806974509158,0.15135611331965126,1
0.4412468123992497,0.09958584747349064,1
0.277967491288013,0.3948871883047222,1
-0.24394208041407578,-1.0784958060537662,0
0.25797684172598895,0.36774802551726593,1
-0.4965638549612919,-0.2715115722078763,1
0.9364859914015331,-0.2711876575551533,0
-0.11478103412825941,0.9536304957802885,0
0.2501906953368779,-0.46261203325728484,1
-0.9965617624951257,-0.14234563733546207,0
-0.7569864939871862,-0.5332110267945747,0
0.12147227717595194,-0.5868048149741716,1
-0.264658227381629,0.4262446519911838,1
-0.9675893745302108,-0.03542576702517167,0
0.3814157247793334,-0.8790701121223692,0
-0.38991155868872424,-0.05451131181385846,1
0.5322166132220572,-0.008352260215847881,1
-0.1436761268004016,0.854654628982586,0
-0.4160999453687984,-0.2423207080009196,1
0.9360101381850017,-0.3379747704661042,0
0.6574372723940186,0.8318166474717947,0
